Linux 5.4.0-72-generic (suricata) 	06. mai 2021 	_x86_64_	(64 CPU)

kl. 09.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.43 +0200   57    0,60    0,00    0,20    0,00    0,00    0,00    0,00    0,00    0,00   99,20
kl. 09.43 +0200   58    0,00    0,00    0,20    0,00    0,00    0,00    0,00    0,00    0,00   99,80
kl. 09.43 +0200   59    0,10    0,00    0,20    0,00    0,00    0,00    0,00    0,00    0,00   99,70
kl. 09.43 +0200   60    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
kl. 09.43 +0200   61    1,70    0,00    0,30    0,00    0,00    0,00    0,00    0,00    0,00   98,00
kl. 09.43 +0200   62    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
kl. 09.43 +0200   63    0,20    0,00    1,40    0,00    0,00    0,00    0,00    0,00    0,00   98,40

kl. 09.43 +0200 NODE    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.43 +0200    0    0,18    0,00    0,02    0,02    0,00    0,00    0,00    0,00    0,00   99,65

kl. 09.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.43 +0200    0    7,98    0,00    2,76    0,00    0,00    1,12    0,00    0,00    0,00   88,14
kl. 09.43 +0200    1    8,50    0,00    3,34    0,00    0,00    1,11    0,00    0,00    0,00   87,04
kl. 09.43 +0200    2    7,92    0,00    3,45    0,00    0,00    1,12    0,00    0,00    0,00   87,51
kl. 09.43 +0200    3    8,14    0,00    3,42    0,00    0,00    0,00    0,00    0,00    0,00   88,44
kl. 09.43 +0200    4    8,02    0,00    3,25    0,00    0,00    1,12    0,00    0,00    0,00   87,61
kl. 09.43 +0200    5    7,75    0,00    3,36    0,00    0,00    0,82    0,00    0,00    0,00   88,07
kl. 09.43 +0200    6    5,65    0,00    4,32    0,00    0,00    3,08    0,00    0,00    0,00   86,95
kl. 09.43 +0200    7    7,52    0,00    4,07    0,00    0,00    1,12    0,00    0,00    0,00   87,30
kl. 09.43 +0200    8    8,38    0,00    2,93    0,00    0,00    0,00    0,00    0,00    0,00   88,70
kl. 09.43 +0200    9    7,76    0,00    3,06    0,00    0,00    1,33    0,00    0,00    0,00   87,84
kl. 09.43 +0200   10    8,13    0,00    3,05    0,00    0,00    1,32    0,00    0,00    0,00   87,50
kl. 09.43 +0200   11    7,32    0,00    3,76    0,00    0,00    1,52    0,00    0,00    0,00   87,40
kl. 09.43 +0200   12    7,76    0,00    3,16    0,00    0,00    1,12    0,00    0,00    0,00   87,96
kl. 09.43 +0200   13    8,59    0,00    3,64    0,00    0,00    0,81    0,00    0,00    0,00   86,96
kl. 09.43 +0200   14    7,40    0,00    2,98    0,00    0,00    1,03    0,00    0,00    0,00   88,59
kl. 09.43 +0200   15    7,03    0,00    3,67    0,00    0,00    1,43    0,00    0,00    0,00   87,88
kl. 09.43 +0200   16    7,72    0,00    3,91    0,00    0,00    3,19    0,00    0,00    0,00   85,19
kl. 09.43 +0200   17    9,04    0,00    2,95    0,00    0,00    0,00    0,00    0,00    0,00   88,01
kl. 09.43 +0200   18    7,52    0,00    4,27    0,00    0,00    1,93    0,00    0,00    0,00   86,28
kl. 09.43 +0200   19    7,96    0,00    3,67    0,00    0,00    1,22    0,00    0,00    0,00   87,14
kl. 09.43 +0200   20    8,65    0,00    3,76    0,00    0,00    1,32    0,00    0,00    0,00   86,27
kl. 09.43 +0200   21   10,29    0,00    3,30    0,00    0,00    0,00    0,00    0,00    0,00   86,41
kl. 09.43 +0200   22    9,95    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   87,54
kl. 09.43 +0200   23    8,27    0,00    3,57    0,00    0,00    1,22    0,00    0,00    0,00   86,94
kl. 09.43 +0200   24    8,20    0,00    4,10    0,00    0,00    2,46    0,00    0,00    0,00   85,25
kl. 09.43 +0200   25    8,49    0,00    3,78    0,00    0,00    1,02    0,00    0,00    0,00   86,71
kl. 09.43 +0200   26    7,00    0,00    3,91    0,00    0,00    3,19    0,00    0,00    0,00   85,89
kl. 09.43 +0200   27    8,33    0,00    3,66    0,00    0,00    1,83    0,00    0,00    0,00   86,18
kl. 09.43 +0200   28    8,55    0,00    4,33    0,00    0,00    1,91    0,00    0,00    0,00   85,21
