 ***NOTE***: Collecting stats for next round (10 sec)
CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:42           29749               0               0               0               0               0 
CPU:43           31001               0               0               0               0               0 
CPU:44           32058               0               0               0               0               0 
CPU:45           29611               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           27994               0               0               0               0               0 
CPU:48           30648               0               0               0               0               0 
CPU:49           30842               0               0               0               0               0 
CPU:50           59792               0               0               0               0               0 
CPU:51           29674               0               0               0               0               0 
CPU:52           30231               0               0               0               0               0 
CPU:53           28702               0               0               0               0               0 
CPU:54           30347               0               0               0               0               0 
CPU:55           32344               0               0               0               0               0 
CPU:56           28840               0               0               0               0               0 
CPU:57           30703               0               0               0               0               0 
CPU:58           29682               0               0               0               0               0 
CPU:59           30479               0               0               0               0               0 
CPU:60           60969               0               0               0               0               0 
CPU:61           29448               0               0               0               0               0 
CPU:62           31645               0               0               0               0               0 
CPU:63           30342               0               0               0               0               0 

Summed:        1936250               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           31239               0               0               0               0               0 
CPU:01           29827               0               0               0               0               0 
CPU:02           28830               0               0               0               0               0 
CPU:03               0               0               0               0               0               0 
CPU:04           31528               0               0               0               0               0 
CPU:05           30117               0               0               0               0               0 
CPU:06           61818               0               0               0               0               0 
CPU:07           29066               0               0               0               0               0 
CPU:08               1               0               0               0               0               0 
CPU:09           30510               0               0               0               0               0 
CPU:10           30634               0               0               0               0               0 
CPU:11           30377               0               0               0               0               0 
CPU:12           30510               0               0               0               0               0 
CPU:13           30880               0               0               0               0               0 
CPU:14           30937               0               0               0               0               0 
CPU:15           29196               0               0               0               0               0 
CPU:16           59745               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           30704               0               0               0               0               0 
CPU:19           31691               0               0               0               0               0 
CPU:20           30525               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           29659               0               0               0               0               0 
CPU:24           60247               0               0               0               0               0 
CPU:25           32519               0               0               0               0               0 
CPU:26           61152               0               0               0               0               0 
CPU:27           30213               0               0               0               0               0 
CPU:28           31176               0               0               0               0               0 
CPU:29           31085               0               0               0               0               0 
CPU:30           29680               0               0               0               0               0 
CPU:31           29961               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           30713               0               0               0               0               0 
CPU:34           28750               0               0               0               0               0 
CPU:35           30449               0               0               0               0               0 
CPU:36           30329               0               0               0               0               0 
CPU:37               6               0               0               0               0               0 
CPU:38           29659               0               0               0               0               0 
CPU:39           54998               0               0               0               0               0 
CPU:40           30906               0               0               0               0               0 
CPU:41           58806               0               0               0               0               0 
CPU:42           30553               0               0               0               0               0 
CPU:43           30483               0               0               0               0               0 
CPU:44           30939               0               0               0               0               0 
CPU:45           29930               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           28835               0               0               0               0               0 
CPU:48           30121               0               0               0               0               0 
CPU:49           31903               0               0               0               0               0 
CPU:50           59217               0               0               0               0               0 
CPU:51           29921               0               0               0               0               0 
CPU:52           28898               0               0               0               0               0 
CPU:53           29679               0               0               0               0               0 
CPU:54           30814               0               0               0               0               0 
CPU:55           31412               0               0               0               0               0 
CPU:56           30585               0               0               0               0               0 
CPU:57           29966               0               0               0               0               0 
CPU:58           30313               0               0               0               0               0 
CPU:59           30997               0               0               0               0               0 
CPU:60           60779               0               0               0               0               0 
CPU:61           29999               0               0               0               0               0 
CPU:62           30849               0               0               0               0               0 
CPU:63           28987               0               0               0               0               0 

Summed:        1933626               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           32534               0               0               0               0               0 
CPU:01           29345               0               0               0               0               0 
CPU:02           29889               0               0               0               0               0 
CPU:03               0               0               0               0               0               0 
CPU:04           32134               0               0               0               0               0 
CPU:05           30133               0               0               0               0               0 
CPU:06           62336               0               0               0               0               0 
CPU:07           28755               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           30438               0               0               0               0               0 
CPU:10           33034               0               0               0               0               0 
CPU:11           30815               0               0               0               0               0 
CPU:12           28983               0               0               0               0               0 
CPU:13           30785               0               0               0               0               0 
CPU:14           31638               0               0               0               0               0 
CPU:15           29793               0               0               0               0               0 
CPU:16           59291               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           30156               0               0               0               0               0 
CPU:19           30427               0               0               0               0               0 
CPU:20           32135               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           31102               0               0               0               0               0 
CPU:24           60065               0               0               0               0               0 
CPU:25           31496               0               0               0               0               0 
CPU:26           60950               0               0               0               0               0 
CPU:27           29693               0               0               0               0               0 
CPU:28           29267               0               0               0               0               0 
CPU:29           29304               0               0               0               0               0 
CPU:30           31416               0               0               0               0               0 
CPU:31           30843               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           30733               0               0               0               0               0 
CPU:34           30119               0               0               0               0               0 
CPU:35           29473               0               0               0               0               0 
CPU:36           31544               0               0               0               0               0 
CPU:37               6               0               0               0               0               0 
CPU:38           29891               0               0               0               0               0 
CPU:39           58460               0               0               0               0               0 
CPU:40           30396               0               0               0               0               0 
CPU:41           60173               0               0               0               0               0 
CPU:42           30245               0               0               0               0               0 
CPU:43           29515               0               0               0               0               0 
CPU:44           30861               0               0               0               0               0 
CPU:45           29562               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           30112               0               0               0               0               0 
CPU:48           30556               0               0               0               0               0 
CPU:49           29761               0               0               0               0               0 
CPU:50           59814               0               0               0               0               0 
CPU:51           30096               0               0               0               0               0 
CPU:52           29107               0               0               0               0               0 
CPU:53           30183               0               0               0               0               0 
CPU:54           31173               0               0               0               0               0 
CPU:55           31304               0               0               0               0               0 
CPU:56           29948               0               0               0               0               0 
CPU:57           28351               0               0               0               0               0 
CPU:58           29744               0               0               0               0               0 
CPU:59           30080               0               0               0               0               0 
CPU:60           60761               0               0               0               0               0 
CPU:61           28277               0               0               0               0               0 
CPU:62           30549               0               0               0               0               0 
CPU:63           28762               0               0               0               0               0 

Summed:        1936314               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           31911               0               0               0               0               0 
CPU:01           30342               0               0               0               0               0 
CPU:02           31251               0               0               0               0               0 
CPU:03               0               0               0               0               0               0 
CPU:04           31324               0               0               0               0               0 
CPU:05           31343               0               0               0               0               0 
CPU:06           62107               0               0               0               0               0 
CPU:07           29676               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           29646               0               0               0               0               0 
CPU:10           32807               0               0               0               0               0 
CPU:11           31058               0               0               0               0               0 
CPU:12           28894               0               0               0               0               0 
CPU:13           29139               0               0               0               0               0 
CPU:14           32148               0               0               0               0               0 
CPU:15           29196               0               0               0               0               0 
CPU:16           58804               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           28631               0               0               0               0               0 
CPU:19           31782               0               0               0               0               0 
CPU:20           30925               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           31068               0               0               0               0               0 
CPU:24           59752               0               0               0               0               0 
CPU:25           29732               0               0               0               0               0 
CPU:26           61367               0               0               0               0               0 
CPU:27           29155               0               0               0               0               0 
CPU:28           29254               0               0               0               0               0 
CPU:29           29016               0               0               0               0               0 
CPU:30           30723               0               0               0               0               0 
CPU:31           30701               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           30731               0               0               0               0               0 
CPU:34           31431               0               0               0               0               0 
CPU:35           28959               0               0               0               0               0 
CPU:36           30955               0               0               0               0               0 
CPU:37               5               0               0               0               0               0 
CPU:38           30610               0               0               0               0               0 
CPU:39           59449               0               0               0               0               0 
CPU:40           31622               0               0               0               0               0 
CPU:41           61539               0               0               0               0               0 
CPU:42           30915               0               0               0               0               0 
CPU:43           31532               0               0               0               0               0 
CPU:44           32010               0               0               0               0               0 
CPU:45           28807               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           29829               0               0               0               0               0 
CPU:48           30038               0               0               0               0               0 
CPU:49           28724               0               0               0               0               0 
CPU:50           58361               0               0               0               0               0 
CPU:51           29895               0               0               0               0               0 
CPU:52           28683               0               0               0               0               0 
CPU:53           30324               0               0               0               0               0 
CPU:54           30781               0               0               0               0               0 
CPU:55           30747               0               0               0               0               0 
CPU:56           30785               0               0               0               0               0 
CPU:57           27066               0               0               0               0               0 
CPU:58           30358               0               0               0               0               0 
CPU:59           29803               0               0               0               0               0 
CPU:60           61437               0               0               0               0               0 
CPU:61           29401               0               0               0               0               0 
CPU:62           28343               0               0               0               0               0 
CPU:63           31313               0               0               0               0               0 

Summed:        1936209               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           31704               0               0               0               0               0 
CPU:01           30862               0               0               0               0               0 
CPU:02           32119               0               0               0               0               0 
CPU:03               0               0               0               0               0               0 
CPU:04           30628               0               0               0               0               0 
CPU:05           30988               0               0               0               0               0 
CPU:06           60331               0               0               0               0               0 
CPU:07           30681               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           31116               0               0               0               0               0 
CPU:10           31716               0               0               0               0               0 
CPU:11           30302               0               0               0               0               0 
CPU:12           30269               0               0               0               0               0 
CPU:13           29701               0               0               0               0               0 
CPU:14           30192               0               0               0               0               0 
CPU:15           29029               0               0               0               0               0 
CPU:16           59993               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           28390               0               0               0               0               0 
CPU:19           31275               0               0               0               0               0 
CPU:20           30498               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           31483               0               0               0               0               0 
CPU:24           60395               0               0               0               0               0 
CPU:25           29838               0               0               0               0               0 
CPU:26           60703               0               0               0               0               0 
CPU:27           28898               0               0               0               0               0 
CPU:28           29659               0               0               0               0               0 
CPU:29           29002               0               0               0               0               0 
CPU:30           29733               0               0               0               0               0 
CPU:31           31097               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           31858               0               0               0               0               0 
CPU:34           31167               0               0               0               0               0 
CPU:35           29922               0               0               0               0               0 
CPU:36           30241               0               0               0               0               0 
CPU:37               6               0               0               0               0               0 
CPU:38           29604               0               0               0               0               0 
CPU:39           59034               0               0               0               0               0 
CPU:40           30718               0               0               0               0               0 
CPU:41           62468               0               0               0               0               0 
CPU:42           30317               0               0               0               0               0 
CPU:43           30943               0               0               0               0               0 
CPU:44           32916               0               0               0               0               0 
CPU:45           28235               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           29915               0               0               0               0               0 
CPU:48           31004               0               0               0               0               0 
CPU:49           30251               0               0               0               0               0 
CPU:50           59011               0               0               0               0               0 
CPU:51           30282               0               0               0               0               0 
CPU:52           29456               0               0               0               0               0 
CPU:53           30550               0               0               0               0               0 
CPU:54           31256               0               0               0               0               0 
CPU:55           30330               0               0               0               0               0 
CPU:56           30045               0               0               0               0               0 
CPU:57           27624               0               0               0               0               0 
CPU:58           30491               0               0               0               0               0 
CPU:59           29579               0               0               0               0               0 
CPU:60           57822               0               0               0               0               0 
CPU:61           29465               0               0               0               0               0 
CPU:62           29380               0               0               0               0               0 
CPU:63           31821               0               0               0               0               0 

Summed:        1936315               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30041               0               0               0               0               0 
CPU:01           29097               0               0               0               0               0 
CPU:02           32901               0               0               0               0               0 
CPU:03               0               0               0               0               0               0 
CPU:04           28861               0               0               0               0               0 
CPU:05           31179               0               0               0               0               0 
CPU:06           58875               0               0               0               0               0 
CPU:07           29248               0               0               0               0               0 
CPU:08               1               0               0               0               0               0 
CPU:09           29477               0               0               0               0               0 
CPU:10           30576               0               0               0               0               0 
CPU:11           30465               0               0               0               0               0 
CPU:12           29905               0               0               0               0               0 
CPU:13           31243               0               0               0               0               0 
CPU:14           29236               0               0               0               0               0 
CPU:15           29949               0               0               0               0               0 
CPU:16           61119               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           29413               0               0               0               0               0 
CPU:19           30864               0               0               0               0               0 
CPU:20           31157               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           29820               0               0               0               0               0 
CPU:24           60352               0               0               0               0               0 
CPU:25           29354               0               0               0               0               0 
CPU:26           60516               0               0               0               0               0 
CPU:27           31147               0               0               0               0               0 
CPU:28           29183               0               0               0               0               0 
CPU:29           28403               0               0               0               0               0 
CPU:30           29606               0               0               0               0               0 
CPU:31           30061               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           31159               0               0               0               0               0 
CPU:34           30160               0               0               0               0               0 
CPU:35           30089               0               0               0               0               0 
CPU:36           31044               0               0               0               0               0 
CPU:37               7               0               0               0               0               0 
CPU:38           30160               0               0               0               0               0 
CPU:39           59222               0               0               0               0               0 
CPU:40           30196               0               0               0               0               0 
CPU:41           62832               0               0               0               0               0 
CPU:42           31052               0               0               0               0               0 
CPU:43           29861               0               0               0               0               0 
CPU:44           31784               0               0               0               0               0 
CPU:45           30265               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           30756               0               0               0               0               0 
CPU:48           32003               0               0               0               0               0 
CPU:49           30467               0               0               0               0               0 
CPU:50           60847               0               0               0               0               0 
CPU:51           30434               0               0               0               0               0 
CPU:52           31000               0               0               0               0               0 
CPU:53           31734               0               0               0               0               0 
CPU:54           32535               0               0               0               0               0 
CPU:55           29377               0               0               0               0               0 
CPU:56           29585               0               0               0               0               0 
CPU:57           27433               0               0               0               0               0 
CPU:58           29481               0               0               0               0               0 
CPU:59           29901               0               0               0               0               0 
CPU:60           58534               0               0               0               0               0 
CPU:61           30628               0               0               0               0               0 
CPU:62           28885               0               0               0               0               0 
CPU:63           31556               0               0               0               0               0 

Summed:        1935036               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           29881               0               0               0               0               0 
CPU:01           31377               0               0               0               0               0 
CPU:02           32689               0               0               0               0               0 
CPU:03               0               0               0               0               0               0 
CPU:04           29613               0               0               0               0               0 
CPU:05           31346               0               0               0               0               0 
CPU:06           59654               0               0               0               0               0 
CPU:07           30114               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           30560               0               0               0               0               0 
CPU:10           30014               0               0               0               0               0 
CPU:11           31108               0               0               0               0               0 
CPU:12           30187               0               0               0               0               0 
CPU:13           31754               0               0               0               0               0 
CPU:14           29050               0               0               0               0               0 
CPU:15           30859               0               0               0               0               0 
CPU:16           60545               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           29166               0               0               0               0               0 
CPU:19           28758               0               0               0               0               0 
CPU:20           32523               0               0               0               0               0 
CPU:21               0               0               0               0               0               0 
CPU:22               0               0               0               0               0               0 
CPU:23           30981               0               0               0               0               0 
CPU:24           61216               0               0               0               0               0 
CPU:25           31075               0               0               0               0               0 
CPU:26           52417               0               0               0               0               0 
CPU:27           30402               0               0               0               0               0 
CPU:28           29402               0               0               0               0               0 
CPU:29           28550               0               0               0               0               0 
CPU:30           30028               0               0               0               0               0 
CPU:31           28951               0               0               0               0               0 
CPU:32               0               0               0               0               0               0 
CPU:33           30707               0               0               0               0               0 
CPU:34           30199               0               0               0               0               0 
CPU:35           30045               0               0               0               0               0 
CPU:36           29448               0               0               0               0               0 
CPU:37            7862               0               0               0               0               0 
CPU:38           29824               0               0               0               0               0 
CPU:39           59610               0               0               0               0               0 
CPU:40           30535               0               0               0               0               0 
CPU:41           60169               0               0               0               0               0 
CPU:42           29862               0               0               0               0               0 
CPU:43           30714               0               0               0               0               0 
CPU:44           30257               0               0               0               0               0 
CPU:45           31465               0               0               0               0               0 
CPU:46               0               0               0               0               0               0 
CPU:47           31647               0               0               0               0               0 
CPU:48           31117               0               0               0               0               0 
CPU:49           29963               0               0               0               0               0 
CPU:50           59292               0               0               0               0               0 
CPU:51           29775               0               0               0               0               0 
CPU:52           30239               0               0               0               0               0 
CPU:53           30880               0               0               0               0               0 
CPU:54           31480               0               0               0               0               0 
CPU:55           29692               0               0               0               0               0 
CPU:56           29441               0               0               0               0               0 
CPU:57           28746               0               0               0               0               0 
CPU:58           29339               0               0               0               0               0 
CPU:59           29825               0               0               0               0               0 
CPU:60           59385               0               0               0               0               0 
CPU:61           31766               0               0               0               0               0 
CPU:62           28790               0               0               0               0               0 
CPU:63           31955               0               0               0               0               0 

Summed:        1936247               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30887               0               0               0               0               0 
CPU:01           32031               0               0               0               0               0 
CPU:02           32803               0               0               0               0               0 
CPU:03               1               0               0               0               0               0 
CPU:04           28468               0               0               0               0               0 
CPU:05           31339               0               0               0               0               0 
CPU:06           61175               0               0               0               0               0 
CPU:07           29616               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           30618               0               0               0               0               0 
CPU:10           30526               0               0               0               0               0 
CPU:11           30098               0               0               0               0               0 
CPU:12           29938               0               0               0               0               0 
