Linux 5.4.0-72-generic (suricata) 	06. mai 2021 	_x86_64_	(64 CPU)

kl. 10.50 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.50 +0200   43   34,66    0,00   17,74    0,00    0,00   20,69    0,00    0,00    0,00   26,91
kl. 10.50 +0200   44   42,86    0,00   16,39    0,00    0,00    0,00    0,00    0,00    0,00   40,76
kl. 10.50 +0200   45   43,71    0,00   13,81    0,00    0,00    3,40    0,00    0,00    0,00   39,07
kl. 10.50 +0200   46   40,15    0,00   15,49    0,00    0,00    9,69    0,00    0,00    0,00   34,67
kl. 10.50 +0200   47   40,81    0,00   14,20    0,00    0,00   11,27    0,00    0,00    0,00   33,72
kl. 10.50 +0200   48   42,63    0,00   14,00    0,00    0,00    8,78    0,00    0,00    0,00   34,59
kl. 10.50 +0200   49   41,54    0,00   14,64    0,00    0,00   10,28    0,00    0,00    0,00   33,54
kl. 10.50 +0200   50   37,19    0,00   16,39    0,00    0,00   18,55    0,00    0,00    0,00   27,87
kl. 10.50 +0200   51   40,02    0,00   17,27    0,00    0,00   10,75    0,00    0,00    0,00   31,95
kl. 10.50 +0200   52   40,16    0,00   16,99    0,00    0,00    9,27    0,00    0,00    0,00   33,57
kl. 10.50 +0200   53   39,52    0,00   17,19    0,00    0,00    9,33    0,00    0,00    0,00   33,96
kl. 10.50 +0200   54   38,88    0,00   16,13    0,00    0,00   11,58    0,00    0,00    0,00   33,40
kl. 10.50 +0200   55   40,46    0,00   15,12    0,10    0,00   10,84    0,00    0,00    0,00   33,47
kl. 10.50 +0200   56   40,97    0,00   15,97    0,00    0,00    8,82    0,00    0,00    0,00   34,24
kl. 10.50 +0200   57   40,06    0,00   16,51    0,00    0,00   10,20    0,00    0,00    0,00   33,23
kl. 10.50 +0200   58   39,54    0,00   15,82    0,00    0,00   11,34    0,00    0,00    0,00   33,30
kl. 10.50 +0200   59   40,06    0,00   16,21    0,00    0,00   10,04    0,00    0,00    0,00   33,68
kl. 10.50 +0200   60   33,76    0,00   19,73    0,00    0,00   19,20    0,00    0,00    0,00   27,32
kl. 10.50 +0200   61   39,85    0,00   17,05    0,00    0,00   10,04    0,00    0,00    0,00   33,05
kl. 10.50 +0200   62   39,59    0,00   17,41    0,00    0,00    9,95    0,00    0,00    0,00   33,06
kl. 10.50 +0200   63   40,84    0,00   16,36    0,00    0,00   10,19    0,00    0,00    0,00   32,61

kl. 10.50 +0200 NODE    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.50 +0200    0   38,35    0,00   15,31    0,00    0,00    9,39    0,00    0,00    0,00   32,78

kl. 10.50 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.50 +0200    0   49,84    0,00   13,74    0,00    0,00    0,00    0,00    0,00    0,00   36,42
kl. 10.50 +0200    1   49,36    0,00   12,18    0,00    0,00    0,00    0,00    0,00    0,00   38,46
kl. 10.50 +0200    2   44,73    0,00   15,56    0,00    0,00   10,34    0,00    0,00    0,00   29,38
kl. 10.50 +0200    3   47,05    0,00   14,00    0,00    0,00    9,37    0,00    0,00    0,00   29,58
kl. 10.50 +0200    4   44,09    0,00   16,24    0,00    0,00   10,34    0,00    0,00    0,00   29,32
kl. 10.50 +0200    5   44,13    0,00   15,62    0,10    0,00   10,80    0,00    0,00    0,00   29,35
kl. 10.50 +0200    6   38,45    0,00   17,54    0,00    0,00   20,69    0,00    0,00    0,00   23,32
kl. 10.50 +0200    7   43,25    0,00   17,02    0,00    0,00   10,28    0,00    0,00    0,00   29,44
kl. 10.50 +0200    8   43,62    0,00   16,91    0,00    0,00   10,21    0,00    0,00    0,00   29,26
kl. 10.50 +0200    9   43,52    0,00   16,33    0,00    0,00   11,17    0,00    0,00    0,00   28,98
kl. 10.50 +0200   10   44,50    0,00   16,55    0,00    0,00   10,89    0,00    0,00    0,00   28,06
kl. 10.50 +0200   11   43,53    0,00   16,81    0,00    0,00   10,86    0,00    0,00    0,00   28,81
kl. 10.50 +0200   12   44,63    0,00   15,95    0,00    0,00   10,84    0,00    0,00    0,00   28,57
kl. 10.50 +0200   13   46,10    0,00   15,93    0,00    0,00    9,49    0,00    0,00    0,00   28,48
kl. 10.50 +0200   14   39,27    0,00   18,44    0,00    0,00   19,79    0,00    0,00    0,00   22,50
kl. 10.50 +0200   15   44,46    0,00   16,84    0,00    0,00   10,67    0,00    0,00    0,00   28,03
kl. 10.50 +0200   16   44,03    0,00   17,80    0,00    0,00   16,05    0,00    0,00    0,00   22,12
kl. 10.50 +0200   17   44,46    0,00   17,89    0,00    0,00   10,04    0,00    0,00    0,00   27,62
kl. 10.50 +0200   18   51,00    0,00   12,96    0,00    0,00    0,00    0,00    0,00    0,00   36,04
kl. 10.50 +0200   19   46,36    0,00   15,07    0,00    0,00   10,60    0,00    0,00    0,00   27,96
kl. 10.50 +0200   20   47,27    0,00   14,92    0,00    0,00    9,98    0,00    0,00    0,00   27,84
kl. 10.50 +0200   21   44,95    0,00   16,63    0,00    0,00   10,53    0,00    0,00    0,00   27,89
kl. 10.50 +0200   22   43,86    0,00   17,31    0,00    0,00   11,86    0,00    0,00    0,00   26,97
kl. 10.50 +0200   23   45,50    0,00   15,90    0,00    0,00   10,67    0,00    0,00    0,00   27,93
kl. 10.50 +0200   24   46,36    0,00   15,28    0,00    0,00   10,71    0,00    0,00    0,00   27,65
kl. 10.50 +0200   25   45,83    0,00   16,15    0,00    0,00   10,21    0,00    0,00    0,00   27,81
kl. 10.50 +0200   26   46,16    0,00   15,98    0,00    0,00   10,58    0,00    0,00    0,00   27,28
kl. 10.50 +0200   27   50,58    0,00   13,93    0,00    0,00    0,00    0,00    0,00    0,00   35,50
kl. 10.50 +0200   28   45,52    0,00   15,28    0,00    0,00   10,75    0,00    0,00    0,00   28,45
kl. 10.50 +0200   29   45,87    0,00   17,67    0,00    0,00   10,33    0,00    0,00    0,00   26,14
kl. 10.50 +0200   30   45,61    0,00   15,03    0,00    0,00   11,64    0,00    0,00    0,00   27,72
kl. 10.50 +0200   31   49,53    0,00   13,17    0,00    0,00    3,58    0,00    0,00    0,00   33,72
kl. 10.50 +0200   32   43,07    0,00   17,75    0,00    0,00   10,92    0,00    0,00    0,00   28,26
kl. 10.50 +0200   33   44,46    0,00   17,62    0,00    0,00   10,16    0,00    0,00    0,00   27,77
kl. 10.50 +0200   34   44,36    0,00   17,18    0,00    0,00   10,64    0,00    0,00    0,00   27,82
kl. 10.50 +0200   35   49,42    0,00   14,38    0,00    0,00    0,00    0,00    0,00    0,00   36,20
kl. 10.50 +0200   36   44,33    0,00   15,91    0,00    0,00   10,82    0,00    0,00    0,00   28,95
kl. 10.50 +0200   37   38,09    0,00   19,20    0,00    0,00   20,33    0,00    0,00    0,00   22,38
kl. 10.50 +0200   38   44,33    0,00   16,81    0,00    0,00   10,40    0,00    0,00    0,00   28,47
kl. 10.50 +0200   39   44,00    0,00   17,47    0,00    0,00   10,21    0,00    0,00    0,00   28,32
kl. 10.50 +0200   40   43,32    0,00   17,77    0,00    0,00   10,30    0,00    0,00    0,00   28,60
kl. 10.50 +0200   41   44,11    0,00   16,54    0,00    0,00   11,03    0,00    0,00    0,00   28,31
kl. 10.50 +0200   42   44,01    0,00   15,76    0,00    0,00   11,34    0,00    0,00    0,00   28,89
kl. 10.50 +0200   43   39,52    0,00   18,03    0,00    0,00   20,02    0,00    0,00    0,00   22,43
kl. 10.50 +0200   44   48,99    0,00   14,29    0,00    0,00    0,00    0,00    0,00    0,00   36,72
kl. 10.50 +0200   45   43,47    0,00   16,82    0,00    0,00   10,76    0,00    0,00    0,00   28,94
kl. 10.50 +0200   46   43,25    0,00   16,67    0,00    0,00   11,18    0,00    0,00    0,00   28,90
kl. 10.50 +0200   47   44,26    0,00   17,27    0,00    0,00    9,62    0,00    0,00    0,00   28,85
kl. 10.50 +0200   48   47,44    0,00   14,42    0,00    0,00   10,34    0,00    0,00    0,00   27,80
kl. 10.50 +0200   49   44,95    0,00   16,21    0,00    0,00   10,11    0,00    0,00    0,00   28,74
kl. 10.50 +0200   50   42,01    0,00   16,09    0,00    0,00   18,39    0,00    0,00    0,00   23,51
kl. 10.50 +0200   51   45,30    0,00   17,22    0,00    0,00    9,19    0,00    0,00    0,00   28,29
kl. 10.50 +0200   52   44,62    0,00   16,72    0,00    0,00   10,45    0,00    0,00    0,00   28,21
kl. 10.50 +0200   53   43,42    0,00   17,12    0,00    0,00   11,48    0,00    0,00    0,00   27,97
kl. 10.50 +0200   54   44,63    0,00   18,56    0,00    0,00    9,28    0,00    0,00    0,00   27,53
kl. 10.50 +0200   55   45,30    0,00   15,21    0,00    0,00   11,30    0,00    0,00    0,00   28,19
kl. 10.50 +0200   56   44,97    0,00   17,15    0,00    0,00   10,27    0,00    0,00    0,00   27,62
kl. 10.50 +0200   57   44,90    0,00   17,40    0,00    0,00   10,10    0,00    0,00    0,00   27,60
kl. 10.50 +0200   58   43,88    0,00   17,25    0,00    0,00   11,18    0,00    0,00    0,00   27,69
kl. 10.50 +0200   59   44,19    0,00   16,34    0,00    0,00   11,83    0,00    0,00    0,00   27,64
kl. 10.50 +0200   60   38,38    0,00   18,46    0,00    0,00   21,37    0,00    0,00    0,00   21,78
kl. 10.50 +0200   61   44,73    0,00   16,51    0,00    0,00   11,29    0,00    0,00    0,00   27,48
kl. 10.50 +0200   62   44,55    0,00   17,61    0,00    0,00   10,80    0,00    0,00    0,00   27,04
kl. 10.50 +0200   63   46,13    0,00   15,90    0,00    0,00   10,56    0,00    0,00    0,00   27,41

kl. 10.50 +0200 NODE    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.50 +0200    0   42,11    0,00   15,65    0,00    0,00    9,95    0,00    0,00    0,00   27,63

kl. 10.50 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.50 +0200    0   47,38    0,00   13,26    0,00    0,00    0,00    0,00    0,00    0,00   39,36
kl. 10.50 +0200    1   48,57    0,00   12,35    0,00    0,00    0,21    0,00    0,00    0,00   38,86
kl. 10.50 +0200    2   43,34    0,00   14,27    0,00    0,00   10,47    0,00    0,00    0,00   31,92
kl. 10.50 +0200    3   45,26    0,00   13,74    0,00    0,00    9,27    0,00    0,00    0,00   31,74
kl. 10.50 +0200    4   44,75    0,00   14,00    0,00    0,00    9,86    0,00    0,00    0,00   31,39
kl. 10.50 +0200    5   42,62    0,00   15,93    0,00    0,00   10,65    0,00    0,00    0,00   30,80
kl. 10.50 +0200    6   38,49    0,00   17,75    0,00    0,00   19,40    0,00    0,00    0,00   24,36
kl. 10.50 +0200    7   41,85    0,00   17,68    0,00    0,00    9,80    0,00    0,00    0,00   30,67
kl. 10.50 +0200    8   41,88    0,00   17,95    0,00    0,00   10,26    0,00    0,00    0,00   29,91
kl. 10.50 +0200    9   43,42    0,00   16,77    0,00    0,00    9,66    0,00    0,00    0,00   30,15
kl. 10.50 +0200   10   41,43    0,00   16,81    0,00    0,00   10,92    0,00    0,00    0,00   30,84
kl. 10.50 +0200   11   42,92    0,00   16,93    0,00    0,00    9,80    0,00    0,00    0,00   30,35
kl. 10.50 +0200   12   44,35    0,00   15,52    0,00    0,00    9,93    0,00    0,00    0,00   30,20
kl. 10.50 +0200   13   42,54    0,00   17,04    0,00    0,00   10,05    0,00    0,00    0,00   30,37
kl. 10.50 +0200   14   39,58    0,00   16,67    0,00    0,00   19,90    0,00    0,00    0,00   23,85
kl. 10.50 +0200   15   43,66    0,00   16,70    0,00    0,00    9,62    0,00    0,00    0,00   30,02
kl. 10.50 +0200   16   44,96    0,00   16,44    0,00    0,00   10,18    0,00    0,00    0,00   28,42
kl. 10.50 +0200   17   44,01    0,00   17,07    0,00    0,00    8,48    0,00    0,00    0,00   30,43
kl. 10.50 +0200   18   47,85    0,00   13,44    0,00    0,00    0,00    0,00    0,00    0,00   38,71
kl. 10.50 +0200   19   43,77    0,00   14,14    0,00    0,00   11,94    0,00    0,00    0,00   30,16
kl. 10.50 +0200   20   42,47    0,00   15,49    0,00    0,00   11,49    0,00    0,00    0,00   30,56
kl. 10.50 +0200   21   43,41    0,00   15,66    0,00    0,00   10,26    0,00    0,00    0,00   30,67
kl. 10.50 +0200   22   43,91    0,00   16,13    0,00    0,00   10,15    0,00    0,00    0,00   29,81
kl. 10.50 +0200   23   44,66    0,00   15,77    0,00    0,00    9,63    0,00    0,00    0,00   29,95
kl. 10.50 +0200   24   43,96    0,00   16,56    0,00    0,00   10,52    0,00    0,00    0,00   28,96
kl. 10.50 +0200   25   42,89    0,00   16,04    0,00    0,00   11,34    0,00    0,00    0,00   29,73
kl. 10.50 +0200   26   41,93    0,00   17,66    0,00    0,00    9,64    0,00    0,00    0,00   30,77
kl. 10.50 +0200   27   48,14    0,00   13,24    0,00    0,00    0,00    0,00    0,00    0,00   38,62
kl. 10.50 +0200   28   44,73    0,00   15,72    0,00    0,00    9,49    0,00    0,00    0,00   30,06
kl. 10.50 +0200   29   43,70    0,00   15,72    0,00    0,00    9,90    0,00    0,00    0,00   30,68
kl. 10.50 +0200   30   44,46    0,00   15,88    0,00    0,00    9,70    0,00    0,00    0,00   29,96
kl. 10.50 +0200   31   41,85    0,00   17,15    0,00    0,00   10,86    0,00    0,00    0,00   30,14
kl. 10.50 +0200   32   43,17    0,00   17,41    0,00    0,00   10,43    0,00    0,00    0,00   28,99
kl. 10.50 +0200   33   43,87    0,00   16,56    0,00    0,00    9,57    0,00    0,00    0,00   30,00
kl. 10.50 +0200   34   43,22    0,00   18,09    0,00    0,00    9,67    0,00    0,00    0,00   29,02
kl. 10.50 +0200   35   48,39    0,00   13,44    0,00    0,00    0,22    0,00    0,00    0,00   37,96
kl. 10.50 +0200   36   44,39    0,00   15,57    0,00    0,00    9,85    0,00    0,00    0,00   30,19
kl. 10.50 +0200   37   37,87    0,00   19,14    0,00    0,00   19,46    0,00    0,00    0,00   23,54
kl. 10.50 +0200   38   43,11    0,00   17,67    0,00    0,00    9,67    0,00    0,00    0,00   29,55
kl. 10.50 +0200   39   43,11    0,00   16,30    0,00    0,00   10,73    0,00    0,00    0,00   29,86
kl. 10.50 +0200   40   43,35    0,00   17,06    0,00    0,00    9,23    0,00    0,00    0,00   30,36
kl. 10.50 +0200   41   41,97    0,00   17,97    0,00    0,00   10,15    0,00    0,00    0,00   29,92
kl. 10.50 +0200   42   43,44    0,00   17,31    0,00    0,00    9,46    0,00    0,00    0,00   29,78
kl. 10.50 +0200   43   37,88    0,00   18,99    0,00    0,00   19,10    0,00    0,00    0,00   24,03
kl. 10.50 +0200   44   46,40    0,00   15,04    0,00    0,00    0,00    0,00    0,00    0,00   38,56
kl. 10.50 +0200   45   44,41    0,00   15,02    0,00    0,00    9,37    0,00    0,00    0,00   31,20
kl. 10.50 +0200   46   43,94    0,00   15,38    0,00    0,00   10,22    0,00    0,00    0,00   30,45
kl. 10.50 +0200   47   43,13    0,00   15,75    0,00    0,00   10,47    0,00    0,00    0,00   30,66
kl. 10.50 +0200   48   46,19    0,00   15,26    0,00    0,00   10,14    0,00    0,00    0,00   28,42
kl. 10.50 +0200   49   42,92    0,00   16,54    0,00    0,00   10,16    0,00    0,00    0,00   30,38
kl. 10.50 +0200   50   38,25    0,00   18,71    0,00    0,00   19,23    0,00    0,00    0,00   23,80
kl. 10.50 +0200   51   44,89    0,00   15,70    0,00    0,00   10,01    0,00    0,00    0,00   29,40
kl. 10.50 +0200   52   45,02    0,00   15,65    0,00    0,00    9,86    0,00    0,00    0,00   29,47
kl. 10.50 +0200   53   44,07    0,00   15,74    0,00    0,00   10,81    0,00    0,00    0,00   29,38
