 ***NOTE***: Collecting stats for next round (10 sec)
CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:51           31730               0               0               0               0               0 
CPU:52           30921               0               0               0               0               0 
CPU:53           32323               0               0               0               0               0 
CPU:54           30179               0               0               0               0               0 
CPU:55           29567               0               0               0               0               0 
CPU:56           30870               0               0               0               0               0 
CPU:57           30655               0               0               0               0               0 
CPU:58           29208               0               0               0               0               0 
CPU:59           29157               0               0               0               0               0 
CPU:60           59971               0               0               0               0               0 
CPU:61           30387               0               0               0               0               0 
CPU:62           29091               0               0               0               0               0 
CPU:63           31173               0               0               0               0               0 

Summed:        1936164               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           29947               0               0               0               0               0 
CPU:01               6               0               0               0               0               0 
CPU:02           30236               0               0               0               0               0 
CPU:03           29553               0               0               0               0               0 
CPU:04           30097               0               0               0               0               0 
CPU:05           29263               0               0               0               0               0 
CPU:06           62606               0               0               0               0               0 
CPU:07           29483               0               0               0               0               0 
CPU:08           30588               0               0               0               0               0 
CPU:09           30481               0               0               0               0               0 
CPU:10           32594               0               0               0               0               0 
CPU:11           29693               0               0               0               0               0 
CPU:12           30368               0               0               0               0               0 
CPU:13           29625               0               0               0               0               0 
CPU:14           30021               0               0               0               0               0 
CPU:15           27621               0               0               0               0               0 
CPU:16           29022               0               0               0               0               0 
CPU:17           30539               0               0               0               0               0 
CPU:18               0               0               0               0               0               0 
CPU:19           30623               0               0               0               0               0 
CPU:20           28504               0               0               0               0               0 
CPU:21           29706               0               0               0               0               0 
CPU:22           30202               0               0               0               0               0 
CPU:23           30521               0               0               0               0               0 
CPU:24           30034               0               0               0               0               0 
CPU:25           31138               0               0               0               0               0 
CPU:26           29742               0               0               0               0               0 
CPU:27               0               0               0               0               0               0 
CPU:28           29476               0               0               0               0               0 
CPU:29           30958               0               0               0               0               0 
CPU:30           30027               0               0               0               0               0 
CPU:31           31454               0               0               0               0               0 
CPU:32           32078               0               0               0               0               0 
CPU:33           30694               0               0               0               0               0 
CPU:34           30583               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           30568               0               0               0               0               0 
CPU:37           60516               0               0               0               0               0 
CPU:38           30341               0               0               0               0               0 
CPU:39           31835               0               0               0               0               0 
CPU:40           30274               0               0               0               0               0 
CPU:41           31070               0               0               0               0               0 
CPU:42           29383               0               0               0               0               0 
CPU:43           60003               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           29427               0               0               0               0               0 
CPU:46           30610               0               0               0               0               0 
CPU:47           29849               0               0               0               0               0 
CPU:48           30578               0               0               0               0               0 
CPU:49           30456               0               0               0               0               0 
CPU:50           60653               0               0               0               0               0 
CPU:51           31525               0               0               0               0               0 
CPU:52           29720               0               0               0               0               0 
CPU:53           29993               0               0               0               0               0 
CPU:54           30319               0               0               0               0               0 
CPU:55           30205               0               0               0               0               0 
CPU:56           29522               0               0               0               0               0 
CPU:57           32336               0               0               0               0               0 
CPU:58           30241               0               0               0               0               0 
CPU:59           28469               0               0               0               0               0 
CPU:60           59663               0               0               0               0               0 
CPU:61           31421               0               0               0               0               0 
CPU:62           29815               0               0               0               0               0 
CPU:63           30013               0               0               0               0               0 

Summed:        1936286               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30523               0               0               0               0               0 
CPU:01               7               0               0               0               0               0 
CPU:02           30104               0               0               0               0               0 
CPU:03           29701               0               0               0               0               0 
CPU:04           29690               0               0               0               0               0 
CPU:05           28889               0               0               0               0               0 
CPU:06           63220               0               0               0               0               0 
CPU:07           29891               0               0               0               0               0 
CPU:08           30652               0               0               0               0               0 
CPU:09           30373               0               0               0               0               0 
CPU:10           32119               0               0               0               0               0 
CPU:11           30522               0               0               0               0               0 
CPU:12           30062               0               0               0               0               0 
CPU:13           28386               0               0               0               0               0 
CPU:14           29996               0               0               0               0               0 
CPU:15           29681               0               0               0               0               0 
CPU:16           28824               0               0               0               0               0 
CPU:17           30748               0               0               0               0               0 
CPU:18               0               0               0               0               0               0 
CPU:19           30960               0               0               0               0               0 
CPU:20           29253               0               0               0               0               0 
CPU:21           30746               0               0               0               0               0 
CPU:22           29904               0               0               0               0               0 
CPU:23           29613               0               0               0               0               0 
CPU:24           29910               0               0               0               0               0 
CPU:25           32030               0               0               0               0               0 
CPU:26           30221               0               0               0               0               0 
CPU:27               0               0               0               0               0               0 
CPU:28           30290               0               0               0               0               0 
CPU:29           29970               0               0               0               0               0 
CPU:30           30203               0               0               0               0               0 
CPU:31           30255               0               0               0               0               0 
CPU:32           30939               0               0               0               0               0 
CPU:33           31130               0               0               0               0               0 
CPU:34           31449               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           31097               0               0               0               0               0 
CPU:37           58959               0               0               0               0               0 
CPU:38           29440               0               0               0               0               0 
CPU:39           31832               0               0               0               0               0 
CPU:40           30144               0               0               0               0               0 
CPU:41           29863               0               0               0               0               0 
CPU:42           29456               0               0               0               0               0 
CPU:43           60344               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           29889               0               0               0               0               0 
CPU:46           32108               0               0               0               0               0 
CPU:47           29705               0               0               0               0               0 
CPU:48           30702               0               0               0               0               0 
CPU:49           29464               0               0               0               0               0 
CPU:50           62313               0               0               0               0               0 
CPU:51           29589               0               0               0               0               0 
CPU:52           29794               0               0               0               0               0 
CPU:53           29275               0               0               0               0               0 
CPU:54           30947               0               0               0               0               0 
CPU:55           30167               0               0               0               0               0 
CPU:56           28784               0               0               0               0               0 
CPU:57           30955               0               0               0               0               0 
CPU:58           30361               0               0               0               0               0 
CPU:59           28832               0               0               0               0               0 
CPU:60           59812               0               0               0               0               0 
CPU:61           31332               0               0               0               0               0 
CPU:62           29613               0               0               0               0               0 
CPU:63           28739               0               0               0               0               0 

Summed:        1933778               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           29223               0               0               0               0               0 
CPU:01               6               0               0               0               0               0 
CPU:02           30373               0               0               0               0               0 
CPU:03           31379               0               0               0               0               0 
CPU:04           30005               0               0               0               0               0 
CPU:05           28292               0               0               0               0               0 
CPU:06           62988               0               0               0               0               0 
CPU:07           29360               0               0               0               0               0 
CPU:08           30017               0               0               0               0               0 
CPU:09           30499               0               0               0               0               0 
CPU:10           30765               0               0               0               0               0 
CPU:11           28534               0               0               0               0               0 
CPU:12           30403               0               0               0               0               0 
CPU:13           29877               0               0               0               0               0 
CPU:14           30168               0               0               0               0               0 
CPU:15           30275               0               0               0               0               0 
CPU:16           29188               0               0               0               0               0 
CPU:17           29177               0               0               0               0               0 
CPU:18               0               0               0               0               0               0 
CPU:19           31066               0               0               0               0               0 
CPU:20           29265               0               0               0               0               0 
CPU:21           30857               0               0               0               0               0 
CPU:22           30825               0               0               0               0               0 
CPU:23           30836               0               0               0               0               0 
CPU:24           31459               0               0               0               0               0 
CPU:25           30248               0               0               0               0               0 
CPU:26           30940               0               0               0               0               0 
CPU:27               0               0               0               0               0               0 
CPU:28           32458               0               0               0               0               0 
CPU:29           30109               0               0               0               0               0 
CPU:30           30144               0               0               0               0               0 
CPU:31           29297               0               0               0               0               0 
CPU:32           30552               0               0               0               0               0 
CPU:33           31411               0               0               0               0               0 
CPU:34           31829               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           30230               0               0               0               0               0 
CPU:37           57757               0               0               0               0               0 
CPU:38           28965               0               0               0               0               0 
CPU:39           30393               0               0               0               0               0 
CPU:40           30315               0               0               0               0               0 
CPU:41           30476               0               0               0               0               0 
CPU:42           30900               0               0               0               0               0 
CPU:43           61384               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           30185               0               0               0               0               0 
CPU:46           31277               0               0               0               0               0 
CPU:47           30069               0               0               0               0               0 
CPU:48           31133               0               0               0               0               0 
CPU:49           30008               0               0               0               0               0 
CPU:50           62997               0               0               0               0               0 
CPU:51           29326               0               0               0               0               0 
CPU:52           29148               0               0               0               0               0 
CPU:53           28771               0               0               0               0               0 
CPU:54           31212               0               0               0               0               0 
CPU:55           30938               0               0               0               0               0 
CPU:56           29725               0               0               0               0               0 
CPU:57           29560               0               0               0               0               0 
CPU:58           29539               0               0               0               0               0 
CPU:59           30727               0               0               0               0               0 
CPU:60           59565               0               0               0               0               0 
CPU:61           30171               0               0               0               0               0 
CPU:62           29978               0               0               0               0               0 
CPU:63           29644               0               0               0               0               0 

Summed:        1936219               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           27556               0               0               0               0               0 
CPU:01               7               0               0               0               0               0 
CPU:02           31088               0               0               0               0               0 
CPU:03           31827               0               0               0               0               0 
CPU:04           29947               0               0               0               0               0 
CPU:05           29300               0               0               0               0               0 
CPU:06           61633               0               0               0               0               0 
CPU:07           30001               0               0               0               0               0 
CPU:08           29700               0               0               0               0               0 
CPU:09           29820               0               0               0               0               0 
CPU:10           30088               0               0               0               0               0 
CPU:11           28568               0               0               0               0               0 
CPU:12           29594               0               0               0               0               0 
CPU:13           28580               0               0               0               0               0 
CPU:14           30916               0               0               0               0               0 
CPU:15           31022               0               0               0               0               0 
CPU:16           29508               0               0               0               0               0 
CPU:17           29882               0               0               0               0               0 
CPU:18               0               0               0               0               0               0 
CPU:19           30328               0               0               0               0               0 
CPU:20           31298               0               0               0               0               0 
CPU:21           32002               0               0               0               0               0 
CPU:22           30251               0               0               0               0               0 
CPU:23           30797               0               0               0               0               0 
CPU:24           31316               0               0               0               0               0 
CPU:25           30243               0               0               0               0               0 
CPU:26           31257               0               0               0               0               0 
CPU:27               0               0               0               0               0               0 
CPU:28           31420               0               0               0               0               0 
CPU:29           30390               0               0               0               0               0 
CPU:30           29572               0               0               0               0               0 
CPU:31           29890               0               0               0               0               0 
CPU:32           29856               0               0               0               0               0 
CPU:33           31060               0               0               0               0               0 
CPU:34           30588               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           29436               0               0               0               0               0 
CPU:37           58051               0               0               0               0               0 
CPU:38           27639               0               0               0               0               0 
CPU:39           30781               0               0               0               0               0 
CPU:40           30177               0               0               0               0               0 
CPU:41           30529               0               0               0               0               0 
CPU:42           31407               0               0               0               0               0 
CPU:43           61117               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           30133               0               0               0               0               0 
CPU:46           30829               0               0               0               0               0 
CPU:47           29977               0               0               0               0               0 
CPU:48           30993               0               0               0               0               0 
CPU:49           30474               0               0               0               0               0 
CPU:50           62182               0               0               0               0               0 
CPU:51           30674               0               0               0               0               0 
CPU:52           30517               0               0               0               0               0 
CPU:53           28551               0               0               0               0               0 
CPU:54           30291               0               0               0               0               0 
CPU:55           31266               0               0               0               0               0 
CPU:56           30785               0               0               0               0               0 
CPU:57           28194               0               0               0               0               0 
CPU:58           29583               0               0               0               0               0 
CPU:59           31088               0               0               0               0               0 
CPU:60           61056               0               0               0               0               0 
CPU:61           30251               0               0               0               0               0 
CPU:62           30436               0               0               0               0               0 
CPU:63           30463               0               0               0               0               0 

Summed:        1936187               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           28191               0               0               0               0               0 
CPU:01               6               0               0               0               0               0 
CPU:02           31401               0               0               0               0               0 
CPU:03           30706               0               0               0               0               0 
CPU:04           29620               0               0               0               0               0 
CPU:05           30520               0               0               0               0               0 
CPU:06           58609               0               0               0               0               0 
CPU:07           30299               0               0               0               0               0 
CPU:08           28082               0               0               0               0               0 
CPU:09           28148               0               0               0               0               0 
CPU:10           29167               0               0               0               0               0 
CPU:11           28114               0               0               0               0               0 
CPU:12           29789               0               0               0               0               0 
CPU:13           30026               0               0               0               0               0 
CPU:14           31988               0               0               0               0               0 
CPU:15           29824               0               0               0               0               0 
CPU:16           29469               0               0               0               0               0 
CPU:17           31087               0               0               0               0               0 
CPU:18               0               0               0               0               0               0 
CPU:19           31811               0               0               0               0               0 
CPU:20           32564               0               0               0               0               0 
CPU:21           32741               0               0               0               0               0 
CPU:22           30450               0               0               0               0               0 
CPU:23           29791               0               0               0               0               0 
CPU:24           30988               0               0               0               0               0 
CPU:25           30321               0               0               0               0               0 
CPU:26           30779               0               0               0               0               0 
CPU:27               0               0               0               0               0               0 
CPU:28           30227               0               0               0               0               0 
CPU:29           31091               0               0               0               0               0 
CPU:30           29908               0               0               0               0               0 
CPU:31           29913               0               0               0               0               0 
CPU:32           29154               0               0               0               0               0 
CPU:33           29432               0               0               0               0               0 
CPU:34           30487               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           29903               0               0               0               0               0 
CPU:37           61483               0               0               0               0               0 
CPU:38           29345               0               0               0               0               0 
CPU:39           30968               0               0               0               0               0 
CPU:40           29852               0               0               0               0               0 
CPU:41           31384               0               0               0               0               0 
CPU:42           31282               0               0               0               0               0 
CPU:43           61147               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           30539               0               0               0               0               0 
CPU:46           30451               0               0               0               0               0 
CPU:47           29764               0               0               0               0               0 
CPU:48           30484               0               0               0               0               0 
CPU:49           29556               0               0               0               0               0 
CPU:50           61238               0               0               0               0               0 
CPU:51           31300               0               0               0               0               0 
CPU:52           30488               0               0               0               0               0 
CPU:53           28903               0               0               0               0               0 
CPU:54           30820               0               0               0               0               0 
CPU:55           30955               0               0               0               0               0 
CPU:56           29237               0               0               0               0               0 
CPU:57           28051               0               0               0               0               0 
CPU:58           30646               0               0               0               0               0 
CPU:59           31266               0               0               0               0               0 
CPU:60           60309               0               0               0               0               0 
CPU:61           30997               0               0               0               0               0 
CPU:62           30810               0               0               0               0               0 
CPU:63           30312               0               0               0               0               0 

Summed:        1936193               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           28929               0               0               0               0               0 
CPU:01               6               0               0               0               0               0 
CPU:02           29973               0               0               0               0               0 
CPU:03           30792               0               0               0               0               0 
CPU:04           30690               0               0               0               0               0 
CPU:05           30185               0               0               0               0               0 
CPU:06           59321               0               0               0               0               0 
CPU:07           30421               0               0               0               0               0 
CPU:08           29578               0               0               0               0               0 
CPU:09           29584               0               0               0               0               0 
CPU:10           30048               0               0               0               0               0 
CPU:11           29386               0               0               0               0               0 
CPU:12           30562               0               0               0               0               0 
CPU:13           30399               0               0               0               0               0 
CPU:14           31100               0               0               0               0               0 
CPU:15           29377               0               0               0               0               0 
CPU:16           30481               0               0               0               0               0 
CPU:17           31217               0               0               0               0               0 
CPU:18               0               0               0               0               0               0 
CPU:19           31934               0               0               0               0               0 
CPU:20           30326               0               0               0               0               0 
CPU:21           30626               0               0               0               0               0 
CPU:22           29163               0               0               0               0               0 
CPU:23           29498               0               0               0               0               0 
CPU:24           31054               0               0               0               0               0 
CPU:25           29876               0               0               0               0               0 
CPU:26           30339               0               0               0               0               0 
CPU:27             542               0               0               0               0               0 
CPU:28           28990               0               0               0               0               0 
CPU:29           31595               0               0               0               0               0 
CPU:30           29926               0               0               0               0               0 
CPU:31           31245               0               0               0               0               0 
CPU:32           29968               0               0               0               0               0 
CPU:33           29960               0               0               0               0               0 
CPU:34           28572               0               0               0               0               0 
CPU:35               0               0               0               0               0               0 
CPU:36           30732               0               0               0               0               0 
CPU:37           59404               0               0               0               0               0 
CPU:38           31334               0               0               0               0               0 
CPU:39           31425               0               0               0               0               0 
CPU:40           29881               0               0               0               0               0 
CPU:41           30546               0               0               0               0               0 
CPU:42           30224               0               0               0               0               0 
CPU:43           61561               0               0               0               0               0 
CPU:44               0               0               0               0               0               0 
CPU:45           29825               0               0               0               0               0 
CPU:46           29809               0               0               0               0               0 
CPU:47           29770               0               0               0               0               0 
CPU:48           30471               0               0               0               0               0 
CPU:49           29631               0               0               0               0               0 
CPU:50           60015               0               0               0               0               0 
CPU:51           32194               0               0               0               0               0 
CPU:52           31397               0               0               0               0               0 
CPU:53           29685               0               0               0               0               0 
CPU:54           30388               0               0               0               0               0 
CPU:55           30091               0               0               0               0               0 
CPU:56           28470               0               0               0               0               0 
CPU:57           30306               0               0               0               0               0 
CPU:58           29136               0               0               0               0               0 
CPU:59           30557               0               0               0               0               0 
CPU:60           60826               0               0               0               0               0 
CPU:61           30436               0               0               0               0               0 
CPU:62           30765               0               0               0               0               0 
CPU:63           29154               0               0               0               0               0 

Summed:        1933694               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30308               0               0               0               0               0 
CPU:01               3               0               0               0               0               0 
CPU:02           29614               0               0               0               0               0 
CPU:03           30265               0               0               0               0               0 
CPU:04           30950               0               0               0               0               0 
CPU:05           29564               0               0               0               0               0 
CPU:06           61739               0               0               0               0               0 
CPU:07           30373               0               0               0               0               0 
CPU:08           29408               0               0               0               0               0 
CPU:09           31044               0               0               0               0               0 
CPU:10           31263               0               0               0               0               0 
CPU:11           30455               0               0               0               0               0 
CPU:12           30693               0               0               0               0               0 
CPU:13           29915               0               0               0               0               0 
CPU:14           30872               0               0               0               0               0 
CPU:15           28672               0               0               0               0               0 
CPU:16           31124               0               0               0               0               0 
CPU:17           32469               0               0               0               0               0 
CPU:18               0               0               0               0               0               0 
CPU:19           30197               0               0               0               0               0 
CPU:20           30008               0               0               0               0               0 
CPU:21           30807               0               0               0               0               0 
