Linux 5.4.0-72-generic (suricata) 	06. mai 2021 	_x86_64_	(64 CPU)

kl. 10.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.43 +0200   57    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
kl. 10.43 +0200   58    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
kl. 10.43 +0200   59    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
kl. 10.43 +0200   60    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
kl. 10.43 +0200   61    0,10    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,80
kl. 10.43 +0200   62    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
kl. 10.43 +0200   63    1,41    0,00    0,71    0,00    0,00    0,10    0,00    0,00    0,00   97,78

kl. 10.43 +0200 NODE    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.43 +0200    0    3,64    0,00    0,25    0,09    0,00    1,41    0,00    0,00    0,00   95,25

kl. 10.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.43 +0200    0   19,57    0,00    6,52    0,00    0,00    0,00    0,00    0,00    0,00   73,91
kl. 10.43 +0200    1   20,33    0,00    5,26    0,00    0,00    0,00    0,00    0,00    0,00   74,41
kl. 10.43 +0200    2   18,81    0,00    8,94    0,00    0,00    6,13    0,00    0,00    0,00   66,11
kl. 10.43 +0200    3   18,06    0,00    8,57    0,00    0,00    6,19    0,00    0,00    0,00   67,18
kl. 10.43 +0200    4   17,49    0,00    8,28    0,00    0,00    6,73    0,00    0,00    0,00   67,49
kl. 10.43 +0200    5   43,51    0,00   10,73    0,00    0,00   11,03    0,00    0,00    0,00   34,73
kl. 10.43 +0200    6   17,79    0,00    9,20    0,00    0,00    6,44    0,00    0,00    0,00   66,56
kl. 10.43 +0200    7   16,80    0,00   11,27    0,00    0,00   10,96    0,00    0,00    0,00   60,96
kl. 10.43 +0200    8   17,40    0,00   10,92    0,00    0,00    5,77    0,00    0,00    0,00   65,91
kl. 10.43 +0200    9   17,34    0,00   12,38    0,00    0,00    6,30    0,00    0,00    0,00   63,98
kl. 10.43 +0200   10   18,86    0,00    9,68    0,00    0,00    6,32    0,00    0,00    0,00   65,14
kl. 10.43 +0200   11   16,24    0,00   11,27    0,00    0,00   10,44    0,00    0,00    0,00   62,05
kl. 10.43 +0200   12   18,19    0,00    9,97    0,00    0,00    6,37    0,00    0,00    0,00   65,47
kl. 10.43 +0200   13   16,31    0,00   11,45    0,00    0,00   10,64    0,00    0,00    0,00   61,60
kl. 10.43 +0200   14   17,73    0,00    9,18    0,00    0,00    6,39    0,00    0,00    0,00   66,70
kl. 10.43 +0200   15   18,50    0,00    8,94    0,00    0,00    5,72    0,00    0,00    0,00   66,84
kl. 10.43 +0200   16   19,07    0,00    9,07    0,00    0,00    5,67    0,00    0,00    0,00   66,19
kl. 10.43 +0200   17   18,87    0,00   10,15    0,00    0,00    5,95    0,00    0,00    0,00   65,03
kl. 10.43 +0200   18   18,27    0,00    9,80    0,00    0,00    4,75    0,00    0,00    0,00   67,18
kl. 10.43 +0200   19   21,16    0,00    6,22    0,00    0,00    0,00    0,00    0,00    0,00   72,61
kl. 10.43 +0200   20   18,43    0,00    7,72    0,00    0,00    7,11    0,00    0,00    0,00   66,74
kl. 10.43 +0200   21   15,49    0,00    9,95    0,00    0,00   11,28    0,00    0,00    0,00   63,28
kl. 10.43 +0200   22   18,18    0,00    9,09    0,00    0,00    5,48    0,00    0,00    0,00   67,25
kl. 10.43 +0200   23   17,48    0,00    9,72    0,00    0,00    5,79    0,00    0,00    0,00   67,01
kl. 10.43 +0200   24   20,43    0,00   10,27    0,00    0,00    5,85    0,00    0,00    0,00   63,45
kl. 10.43 +0200   25   20,85    0,00    9,26    0,00    0,00    6,41    0,00    0,00    0,00   63,48
kl. 10.43 +0200   26   17,78    0,00    8,94    0,10    0,00    5,65    0,00    0,00    0,00   67,52
kl. 10.43 +0200   27   22,17    0,00    6,13    0,00    0,00    0,10    0,00    0,00    0,00   71,60
kl. 10.43 +0200   28   15,43    0,00   10,36    0,00    0,00   12,49    0,00    0,00    0,00   61,73
kl. 10.43 +0200   29   18,06    0,00    9,39    0,00    0,00    5,47    0,00    0,00    0,00   67,08
kl. 10.43 +0200   30   18,78    0,00    8,88    0,00    0,00    5,92    0,00    0,00    0,00   66,43
kl. 10.43 +0200   31   18,06    0,00   10,11    0,00    0,00    6,19    0,00    0,00    0,00   65,63
kl. 10.43 +0200   32   17,64    0,00    9,85    0,00    0,00    6,36    0,00    0,00    0,00   66,15
kl. 10.43 +0200   33   17,20    0,00   10,54    0,00    0,00    6,65    0,00    0,00    0,00   65,61
kl. 10.43 +0200   34   18,19    0,00   10,07    0,00    0,00    5,55    0,00    0,00    0,00   66,19
kl. 10.43 +0200   35   19,98    0,00    7,48    0,00    0,00    0,00    0,00    0,00    0,00   72,54
kl. 10.43 +0200   36   15,61    0,00   10,82    0,00    0,00   11,84    0,00    0,00    0,00   61,73
kl. 10.43 +0200   37   17,49    0,00    9,77    0,00    0,00    5,86    0,00    0,00    0,00   66,87
kl. 10.43 +0200   38   15,75    0,00   11,81    0,00    0,00    9,95    0,00    0,00    0,00   62,49
kl. 10.43 +0200   39   19,29    0,00    7,47    0,00    0,00    0,00    0,00    0,00    0,00   73,24
kl. 10.43 +0200   40   19,02    0,00    6,65    0,00    0,00    0,00    0,00    0,00    0,00   74,32
kl. 10.43 +0200   41   16,91    0,00   10,72    0,00    0,00    6,80    0,00    0,00    0,00   65,57
kl. 10.43 +0200   42   18,29    0,00    8,94    0,00    0,00    6,50    0,00    0,00    0,00   66,26
kl. 10.43 +0200   43   18,62    0,00    8,02    0,00    0,00    5,86    0,00    0,00    0,00   67,49
kl. 10.43 +0200   44   18,72    0,00    9,26    0,00    0,00    5,56    0,00    0,00    0,00   66,46
kl. 10.43 +0200   45   19,86    0,00    8,70    0,00    0,00    0,00    0,00    0,00    0,00   71,44
kl. 10.43 +0200   46   15,30    0,00   11,09    0,00    0,00   11,09    0,00    0,00    0,00   62,53
kl. 10.43 +0200   47   19,79    0,00    7,08    0,00    0,00    0,00    0,00    0,00    0,00   73,13
kl. 10.43 +0200   48   18,95    0,00    9,12    0,00    0,00    5,84    0,00    0,00    0,00   66,09
kl. 10.43 +0200   49   18,13    0,00    9,37    0,00    0,00    6,28    0,00    0,00    0,00   66,22
kl. 10.43 +0200   50   17,26    0,00   10,56    0,00    0,00    6,60    0,00    0,00    0,00   65,58
kl. 10.43 +0200   51   19,51    0,00    8,62    0,00    0,00    5,75    0,00    0,00    0,00   66,12
kl. 10.43 +0200   52   17,54    0,00   10,36    0,00    0,00    5,85    0,00    0,00    0,00   66,26
kl. 10.43 +0200   53   19,75    0,00    6,69    0,00    0,00    0,00    0,00    0,00    0,00   73,56
kl. 10.43 +0200   54   18,46    0,00    8,92    0,00    0,00    6,22    0,00    0,00    0,00   66,39
kl. 10.43 +0200   55   22,69    0,00    6,06    0,00    0,00    0,00    0,00    0,00    0,00   71,25
