Linux 5.4.0-72-generic (suricata) 	06. mai 2021 	_x86_64_	(64 CPU)

kl. 09.34 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.35 +0200   15   45,11    0,00   16,65    0,00    0,00    7,95    0,00    0,00    0,00   30,29
kl. 09.35 +0200   16   49,25    0,00   17,67    0,00    0,00    8,35    0,00    0,00    0,00   24,73
kl. 09.35 +0200   17   51,01    0,00   15,41    0,00    0,00    0,00    0,00    0,00    0,00   33,58
kl. 09.35 +0200   18   46,50    0,00   17,76    0,00    0,00    8,18    0,00    0,00    0,00   27,56
kl. 09.35 +0200   19   48,56    0,00   17,11    0,00    0,00    7,70    0,00    0,00    0,00   26,63
kl. 09.35 +0200   20   49,17    0,00   16,65    0,00    0,00    7,28    0,00    0,00    0,00   26,90
kl. 09.35 +0200   21   47,60    0,00   18,32    0,00    0,00    8,31    0,00    0,00    0,00   25,77
kl. 09.35 +0200   22   48,00    0,00   17,88    0,00    0,00    7,37    0,00    0,00    0,00   26,76
kl. 09.35 +0200   23   48,06    0,00   18,57    0,00    0,00    7,45    0,00    0,00    0,00   25,92
kl. 09.35 +0200   24   43,90    0,00   20,25    0,00    0,00   16,12    0,00    0,00    0,00   19,72
kl. 09.35 +0200   25   46,84    0,00   19,72    0,00    0,00    7,72    0,00    0,00    0,00   25,72
kl. 09.35 +0200   26   44,18    0,00   18,21    0,00    0,00   17,24    0,00    0,00    0,00   20,37
kl. 09.35 +0200   27   46,57    0,00   19,85    0,00    0,00    7,92    0,00    0,00    0,00   25,66
kl. 09.35 +0200   28   47,60    0,00   18,53    0,00    0,00    7,56    0,00    0,00    0,00   26,30
kl. 09.35 +0200   29   47,79    0,00   17,98    0,00    0,00    8,29    0,00    0,00    0,00   25,94
kl. 09.35 +0200   30   47,52    0,00   18,97    0,00    0,00    7,90    0,00    0,00    0,00   25,61
kl. 09.35 +0200   31   48,63    0,00   18,74    0,00    0,00    6,95    0,00    0,00    0,00   25,68
kl. 09.35 +0200   32   48,27    0,00   12,80    0,00    0,00    0,00    0,00    0,00    0,00   38,93
kl. 09.35 +0200   33   46,29    0,00   15,57    0,00    0,00    7,20    0,00    0,00    0,00   30,93
kl. 09.35 +0200   34   44,84    0,00   15,70    0,00    0,00    8,28    0,00    0,00    0,00   31,18
kl. 09.35 +0200   35   44,20    0,00   16,58    0,00    0,00    7,91    0,00    0,00    0,00   31,31
kl. 09.35 +0200   36   43,68    0,00   16,32    0,00    0,00    9,30    0,00    0,00    0,00   30,70
kl. 09.35 +0200   37   47,49    0,00   14,09    0,00    0,00    0,00    0,00    0,00    0,00   38,41
kl. 09.35 +0200   38   43,61    0,00   17,27    0,00    0,00    7,43    0,00    0,00    0,00   31,69
kl. 09.35 +0200   39   45,21    0,00   15,69    0,00    0,00    7,41    0,00    0,00    0,00   31,70
kl. 09.35 +0200   40   44,41    0,00   16,18    0,00    0,00    8,14    0,00    0,00    0,00   31,27
kl. 09.35 +0200   41   40,02    0,00   18,97    0,00    0,00   16,47    0,00    0,00    0,00   24,54
kl. 09.35 +0200   42   44,61    0,00   17,52    0,00    0,00    6,75    0,00    0,00    0,00   31,12
kl. 09.35 +0200   43   43,18    0,00   18,61    0,00    0,00    7,79    0,00    0,00    0,00   30,41
kl. 09.35 +0200   44   46,44    0,00   16,10    0,00    0,00    6,46    0,00    0,00    0,00   31,00
kl. 09.35 +0200   45   44,61    0,00   17,56    0,00    0,00    6,90    0,00    0,00    0,00   30,93
kl. 09.35 +0200   46   45,87    0,00   15,15    0,00    0,00    0,00    0,00    0,00    0,00   38,98
kl. 09.35 +0200   47   43,78    0,00   16,54    0,00    0,00    8,22    0,00    0,00    0,00   31,46
kl. 09.35 +0200   48   50,21    0,00   17,34    0,00    0,00    7,92    0,00    0,00    0,00   24,52
kl. 09.35 +0200   49   48,50    0,00   18,35    0,00    0,00    7,94    0,00    0,00    0,00   25,21
kl. 09.35 +0200   50   44,47    0,00   18,72    0,00    0,00   16,91    0,00    0,00    0,00   19,89
kl. 09.35 +0200   51   46,69    0,00   19,34    0,00    0,00    8,87    0,00    0,00    0,00   25,11
kl. 09.35 +0200   52   47,63    0,00   18,21    0,00    0,00    8,62    0,00    0,00    0,00   25,54
kl. 09.35 +0200   53   43,47    0,00   20,17    0,00    0,00   16,72    0,00    0,00    0,00   19,63
kl. 09.35 +0200   54   47,46    0,00   19,39    0,00    0,00    7,94    0,00    0,00    0,00   25,21
kl. 09.35 +0200   55   46,96    0,00   19,42    0,00    0,00    7,58    0,00    0,00    0,00   26,04
kl. 09.35 +0200   56   46,84    0,00   18,40    0,00    0,00    8,77    0,00    0,00    0,00   25,99
kl. 09.35 +0200   57   48,48    0,00   17,87    0,00    0,00    7,94    0,00    0,00    0,00   25,71
kl. 09.35 +0200   58   46,01    0,00   19,49    0,00    0,00    8,63    0,00    0,00    0,00   25,88
kl. 09.35 +0200   59   46,01    0,00   19,02    0,00    0,00    9,78    0,00    0,00    0,00   25,19
kl. 09.35 +0200   60   43,09    0,00   20,84    0,00    0,00   15,87    0,00    0,00    0,00   20,19
kl. 09.35 +0200   61   47,80    0,00   18,47    0,00    0,00    7,84    0,00    0,00    0,00   25,89
kl. 09.35 +0200   62   47,93    0,00   18,81    0,00    0,00    7,65    0,00    0,00    0,00   25,61
kl. 09.35 +0200   63   46,28    0,00   19,32    0,00    0,00    8,81    0,00    0,00    0,00   25,58

kl. 09.35 +0200 NODE    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.35 +0200    0   41,61    0,00   15,04    0,00    0,00    6,20    0,00    0,00    0,00   29,86

kl. 09.35 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.35 +0200    0   45,57    0,00   14,54    0,00    0,00    7,76    0,00    0,00    0,00   32,13
kl. 09.35 +0200    1   43,98    0,00   16,13    0,00    0,00    8,82    0,00    0,00    0,00   31,08
kl. 09.35 +0200    2   43,42    0,00   17,08    0,00    0,00    7,94    0,00    0,00    0,00   31,56
kl. 09.35 +0200    3   47,62    0,00   13,20    0,00    0,00    0,00    0,00    0,00    0,00   39,18
kl. 09.35 +0200    4   45,43    0,00   15,50    0,00    0,00    6,89    0,00    0,00    0,00   32,19
kl. 09.35 +0200    5   45,49    0,00   14,66    0,00    0,00    7,71    0,00    0,00    0,00   32,14
kl. 09.35 +0200    6   42,16    0,00   18,27    0,00    0,00    7,46    0,00    0,00    0,00   32,11
kl. 09.35 +0200    7   43,40    0,00   15,66    0,00    0,00    8,61    0,00    0,00    0,00   32,33
kl. 09.35 +0200    8   47,47    0,00   13,40    0,00    0,00    0,00    0,00    0,00    0,00   39,14
kl. 09.35 +0200    9   44,88    0,00   15,32    0,00    0,00    7,66    0,00    0,00    0,00   32,15
kl. 09.35 +0200   10   43,63    0,00   16,74    0,00    0,00    7,34    0,00    0,00    0,00   32,29
kl. 09.35 +0200   11   45,01    0,00   15,25    0,00    0,00    7,84    0,00    0,00    0,00   31,90
kl. 09.35 +0200   12   43,14    0,00   15,80    0,00    0,00    8,50    0,00    0,00    0,00   32,57
kl. 09.35 +0200   13   45,73    0,00   16,00    0,00    0,00    7,24    0,00    0,00    0,00   31,03
kl. 09.35 +0200   14   42,32    0,00   17,98    0,00    0,00    7,79    0,00    0,00    0,00   31,91
kl. 09.35 +0200   15   43,89    0,00   17,51    0,00    0,00    7,03    0,00    0,00    0,00   31,57
kl. 09.35 +0200   16   48,68    0,00   16,05    0,00    0,00    9,08    0,00    0,00    0,00   26,19
kl. 09.35 +0200   17   51,05    0,00   13,76    0,00    0,00    0,00    0,00    0,00    0,00   35,19
kl. 09.35 +0200   18   47,57    0,00   16,72    0,00    0,00    6,80    0,00    0,00    0,00   28,91
kl. 09.35 +0200   19   47,26    0,00   15,68    0,00    0,00    8,06    0,00    0,00    0,00   29,00
kl. 09.35 +0200   20   47,48    0,00   16,22    0,00    0,00    7,84    0,00    0,00    0,00   28,46
kl. 09.35 +0200   21   44,84    0,00   17,96    0,00    0,00    8,39    0,00    0,00    0,00   28,82
kl. 09.35 +0200   22   47,45    0,00   17,09    0,00    0,00    7,64    0,00    0,00    0,00   27,81
kl. 09.35 +0200   23   47,86    0,00   17,34    0,00    0,00    7,17    0,00    0,00    0,00   27,62
kl. 09.35 +0200   24   42,64    0,00   19,12    0,00    0,00   16,11    0,00    0,00    0,00   22,13
kl. 09.35 +0200   25   45,83    0,00   18,16    0,00    0,00    8,55    0,00    0,00    0,00   27,46
kl. 09.35 +0200   26   42,02    0,00   20,36    0,00    0,00   15,43    0,00    0,00    0,00   22,19
kl. 09.35 +0200   27   44,54    0,00   19,46    0,00    0,00    8,11    0,00    0,00    0,00   27,89
kl. 09.35 +0200   28   46,84    0,00   17,33    0,00    0,00    7,70    0,00    0,00    0,00   28,13
kl. 09.35 +0200   29   45,80    0,00   17,78    0,00    0,00    8,41    0,00    0,00    0,00   28,02
kl. 09.35 +0200   30   48,35    0,00   16,26    0,00    0,00    7,55    0,00    0,00    0,00   27,84
kl. 09.35 +0200   31   47,50    0,00   17,32    0,00    0,00    7,97    0,00    0,00    0,00   27,21
kl. 09.35 +0200   32   49,38    0,00   12,14    0,00    0,00    0,00    0,00    0,00    0,00   38,48
kl. 09.35 +0200   33   44,17    0,00   15,55    0,00    0,00    7,88    0,00    0,00    0,00   32,40
kl. 09.35 +0200   34   45,44    0,00   15,50    0,00    0,00    8,07    0,00    0,00    0,00   31,00
kl. 09.35 +0200   35   44,56    0,00   16,25    0,00    0,00    7,21    0,00    0,00    0,00   31,97
kl. 09.35 +0200   36   44,32    0,00   16,54    0,00    0,00    7,24    0,00    0,00    0,00   31,89
kl. 09.35 +0200   37   47,51    0,00   13,36    0,00    0,00    0,00    0,00    0,00    0,00   39,13
kl. 09.35 +0200   38   45,81    0,00   14,95    0,00    0,00    7,95    0,00    0,00    0,00   31,28
kl. 09.35 +0200   39   44,72    0,00   15,45    0,00    0,00    7,51    0,00    0,00    0,00   32,32
kl. 09.35 +0200   40   44,73    0,00   15,64    0,00    0,00    8,25    0,00    0,00    0,00   31,38
kl. 09.35 +0200   41   38,78    0,00   19,17    0,00    0,00   17,21    0,00    0,00    0,00   24,84
kl. 09.35 +0200   42   43,30    0,00   17,71    0,00    0,00    7,99    0,00    0,00    0,00   30,99
kl. 09.35 +0200   43   44,42    0,00   17,43    0,00    0,00    7,86    0,00    0,00    0,00   30,29
kl. 09.35 +0200   44   46,30    0,00   15,11    0,00    0,00    7,07    0,00    0,00    0,00   31,51
kl. 09.35 +0200   45   44,49    0,00   17,16    0,00    0,00    7,42    0,00    0,00    0,00   30,93
kl. 09.35 +0200   46   47,53    0,00   13,85    0,00    0,00    0,00    0,00    0,00    0,00   38,61
kl. 09.35 +0200   47   46,94    0,00   14,52    0,00    0,00    6,66    0,00    0,00    0,00   31,88
kl. 09.35 +0200   48   47,96    0,00   16,31    0,00    0,00    9,12    0,00    0,00    0,00   26,61
kl. 09.35 +0200   49   46,29    0,00   17,87    0,00    0,00    7,97    0,00    0,00    0,00   27,88
kl. 09.35 +0200   50   43,04    0,00   19,09    0,00    0,00   15,75    0,00    0,00    0,00   22,11
kl. 09.35 +0200   51   45,60    0,00   19,10    0,00    0,00    8,69    0,00    0,00    0,00   26,61
kl. 09.35 +0200   52   45,13    0,00   19,17    0,00    0,00    8,16    0,00    0,00    0,00   27,54
kl. 09.35 +0200   53   42,56    0,00   18,13    0,00    0,00   17,70    0,00    0,00    0,00   21,61
